18:14:57;UBS;3.763,00;5;-;Comprador
18:14:57;-;3.763,00;25;Morgan;Vendedor
18:14:56;-;3.763,00;75;XP;Vendedor
18:14:56;-;3.763,50;5;XP;Vendedor
18:14:55;-;3.764,00;85;XP;Vendedor
18:14:55;-;3.764,00;25;XP;Vendedor
18:14:55;UBS;3.764,50;5;-;Comprador
18:14:50;Tullett;3.765,00;50;-;Comprador
18:14:36;UBS;3.763,50;5;-;Comprador
18:14:35;BGC Liquidez;3.763,50;55;-;Comprador
18:14:35;Capital;3.763,50;5;-;Comprador
18:14:35;UBS;3.763,50;15;-;Comprador
18:14:33;XP;3.763,00;5;-;Comprador
18:14:26;BTG;3.763,00;5;-;Comprador
18:14:26;-;3.763,00;40;Morgan;Vendedor
18:14:25;-;3.763,00;5;Credit;Vendedor
18:14:19;-;3.763,50;50;Morgan;Vendedor
18:14:08;UBS;3.764,00;5;-;Comprador
18:14:07;UBS;3.764,00;5;-;Comprador
18:14:07;-;3.764,00;40;Morgan;Vendedor
18:14:04;-;3.764,00;65;Merrill;Vendedor
18:13:50;UBS;3.765,00;5;-;Comprador
18:13:50;-;3.765,00;5;Genial;Vendedor
18:13:46;Capital;3.766,00;50;-;Comprador
18:13:38;Bradesco;3.766,00;60;-;Comprador
18:13:30;Credit;3.766,00;10;-;Comprador
18:13:30;Morgan;3.764,00;85;-;Comprador
18:13:28;Citigroup;3.763,50;20;-;Comprador
18:13:28;-;3.763,50;5;Bradesco;Vendedor
18:13:23;UBS;3.763,50;20;-;Comprador
18:13:20;Merrill;3.763,50;10;-;Comprador
18:13:19;-;3.763,50;20;Morgan;Vendedor
18:13:05;Credit;3.764,00;20;-;Comprador
18:13:05;-;3.764,00;70;Morgan;Vendedor
18:12:57;Credit;3.764,50;5;-;Comprador
18:12:52;-;3.764,50;10;Morgan;Vendedor
18:12:27;-;3.765,00;15;Credit;Vendedor
18:12:21;-;3.765,00;5;Guide;Vendedor
18:11:56;-;3.765,50;10;Morgan;Vendedor
18:11:55;BGC Liquidez;3.766,00;15;-;Comprador
18:11:50;-;3.766,00;30;Tullett;Vendedor
18:11:49;UBS;3.766,50;5;-;Comprador
18:11:49;Capital;3.766,00;25;-;Comprador
18:11:32;Citigroup;3.765,00;45;-;Comprador
18:11:30;Morgan;3.765,00;5;-;Comprador
18:11:28;BTG;3.764,50;5;-;Comprador
18:11:27;-;3.764,50;15;Capital;Vendedor
18:11:24;BGC Liquidez;3.766,00;25;-;Comprador
18:11:23;H.commcor;3.766,00;30;-;Comprador
18:11:20;-;3.765,00;5;Terra;Vendedor
18:11:15;-;3.765,50;5;Capital;Vendedor
18:11:14;Capital;3.766,00;5;-;Comprador
18:11:12;BTG;3.766,00;5;-;Comprador
18:11:12;-;3.766,00;25;Tullett;Vendedor
18:11:09;BGC Liquidez;3.767,50;100;-;Comprador
18:11:08;Bradesco;3.766,00;5;-;Comprador
18:11:08;-;3.766,00;50;Tullett;Vendedor
18:11:03;-;3.767,50;10;Morgan;Vendedor
18:11:01;-;3.767,50;5;Clear;Vendedor
18:11:01;Merrill;3.769,50;25;-;Comprador
18:11:01;Terra;3.769,00;10;-;Comprador
18:11:01;-;3.768,00;25;Clear;Vendedor
18:10:54;BGC Liquidez;3.769,00;10;-;Comprador
18:10:54;-;3.769,00;10;BGC Liquidez;Vendedor
18:10:54;Terra;3.769,00;10;-;Comprador
18:10:52;-;3.769,00;20;BGC Liquidez;Vendedor
18:10:36;-;3.769,00;30;BGC Liquidez;Vendedor
18:10:24;BGC Liquidez;3.769,50;20;-;Comprador
18:10:10;-;3.769,00;25;XP;Vendedor
18:10:05;UBS;3.769,00;5;-;Comprador
18:09:56;Morgan;3.769,00;5;-;Comprador
18:09:55;BGC Liquidez;3.769,00;20;-;Comprador
18:09:41;Morgan;3.768,00;5;-;Comprador
18:09:40;-;3.768,00;5;BGC Liquidez;Vendedor
18:09:36;Morgan;3.769,50;100;-;Comprador
18:09:34;Planner;3.768,50;5;-;Comprador
18:09:34;-;3.768,00;5;XP;Vendedor
18:09:26;-;3.768,00;10;BGC Liquidez;Vendedor
18:09:23;Morgan;3.768,00;10;-;Comprador
18:09:22;Merrill;3.767,50;10;-;Comprador
18:09:20;Ativa;3.767,00;10;-;Comprador
18:09:16;XP;3.766,50;10;-;Comprador
18:09:15;UBS;3.766,50;15;-;Comprador
18:09:14;Terra;3.766,50;5;-;Comprador
18:09:12;Capital;3.767,50;5;-;Comprador
18:09:08;Capital;3.766,00;15;-;Comprador
18:09:05;Merrill;3.766,00;10;-;Comprador
18:09:03;Morgan;3.766,00;5;-;Comprador
18:09:00;Merrill;3.766,00;10;-;Comprador
18:09:00;Morgan;3.766,00;5;-;Comprador
18:08:54;BGC Liquidez;3.766,00;10;-;Comprador
18:08:53;Morgan;3.766,00;5;-;Comprador
18:08:50;Capital;3.766,00;5;-;Comprador
18:08:45;Morgan;3.766,00;5;-;Comprador
18:08:43;Morgan;3.766,00;5;-;Comprador
18:08:38;BTG;3.766,00;5;-;Comprador
18:08:35;XP;3.766,00;5;-;Comprador
18:08:34;-;3.765,50;10;UBS;Vendedor
18:08:30;UBS;3.766,00;20;-;Comprador
18:08:30;Capital;3.766,00;10;-;Comprador
18:08:24;UBS;3.766,00;15;-;Comprador
18:08:23;Morgan;3.766,00;5;-;Comprador
18:08:21;Merrill;3.766,00;10;-;Comprador
18:08:15;-;3.764,50;15;XP;Vendedor
18:08:08;Morgan;3.766,00;10;-;Comprador
18:08:03;-;3.764,00;40;Tullett;Vendedor
18:08:02;Socopa;3.766,00;20;-;Comprador
18:08:02;-;3.764,50;10;UBS;Vendedor
18:07:58;Morgan;3.766,00;5;-;Comprador
18:07:57;Morgan;3.766,00;5;-;Comprador
18:07:54;Morgan;3.766,00;5;-;Comprador
