18:14:58;-;3.685,50;75;BGC Liquidez;Vendedor
18:14:58;UBS;3.686,50;5;-;Comprador
18:14:58;-;3.685,50;25;BGC Liquidez;Vendedor
18:14:58;-;3.685,50;100;BGC Liquidez;Vendedor
18:14:57;Coinvalores;3.689,00;60;-;Comprador
18:14:57;-;3.687,50;10;BGC Liquidez;Vendedor
18:14:57;Tullett;3.687,50;10;-;Comprador
18:14:55;Capital;3.688,00;100;-;Comprador
18:14:54;-;3.686,50;10;Bradesco;Vendedor
18:14:53;-;3.687,50;25;BGC Liquidez;Vendedor
18:14:53;Goldman;3.687,50;5;-;Comprador
18:14:48;-;3.686,50;5;Capital;Vendedor
18:14:42;Bradesco;3.688,50;45;-;Comprador
18:14:40;UBS;3.687,00;5;-;Comprador
18:14:34;Santander;3.686,00;15;-;Comprador
18:14:29;Santander;3.686,00;50;-;Comprador
18:14:28;-;3.686,00;75;Tullett;Vendedor
18:14:26;Bradesco;3.686,50;20;-;Comprador
18:14:25;Santander;3.686,00;5;-;Comprador
18:13:59;Bradesco;3.686,50;25;-;Comprador
18:13:57;-;3.685,00;10;Bradesco;Vendedor
18:13:50;-;3.686,50;65;BGC Liquidez;Vendedor
18:13:49;-;3.686,50;5;Bradesco;Vendedor
18:13:48;-;3.686,50;5;Capital;Vendedor
18:13:47;BGC Liquidez;3.686,50;55;-;Comprador
18:13:43;BGC Liquidez;3.686,00;70;-;Comprador
18:13:43;-;3.685,00;5;Bradesco;Vendedor
18:13:40;BTG;3.685,00;5;-;Comprador
18:13:39;Terra;3.685,00;5;-;Comprador
18:13:36;Nova Futura;3.685,00;5;-;Comprador
18:13:32;Credit;3.685,50;5;-;Comprador
18:13:31;Credit;3.685,00;20;-;Comprador
18:13:30;Credit;3.684,50;5;-;Comprador
18:13:14;Capital;3.684,50;5;-;Comprador
18:13:13;Guide;3.684,00;5;-;Comprador
18:13:12;Bradesco;3.684,00;5;-;Comprador
18:12:38;Credit;3.684,00;35;-;Comprador
18:12:33;Nova Futura;3.684,00;5;-;Comprador
18:12:29;Bradesco;3.683,50;5;-;Comprador
18:12:17;XP;3.683,50;5;-;Comprador
18:12:16;-;3.683,00;5;UBS;Vendedor
18:12:12;-;3.683,50;5;UBS;Vendedor
18:12:11;-;3.683,50;5;UBS;Vendedor
18:12:10;-;3.684,00;15;JP Morgan;Vendedor
18:12:09;-;3.684,00;5;Bradesco;Vendedor
18:12:03;Bradesco;3.685,00;5;-;Comprador
18:12:00;H.commcor;3.685,00;30;-;Comprador
18:12:00;-;3.684,50;5;UBS;Vendedor
18:12:00;Credit;3.685,00;5;-;Comprador
18:11:52;-;3.684,50;5;Bradesco;Vendedor
18:11:52;-;3.684,50;20;Morgan;Vendedor
18:11:45;BGC Liquidez;3.685,00;15;-;Comprador
18:11:44;Credit;3.685,00;5;-;Comprador
18:11:33;Credit;3.685,00;10;-;Comprador
18:11:27;Bradesco;3.684,50;10;-;Comprador
18:11:21;-;3.684,50;5;UBS;Vendedor
18:11:17;-;3.684,50;20;Goldman;Vendedor
18:11:10;-;3.684,50;5;Nova Futura;Vendedor
18:11:06;-;3.684,50;10;XP;Vendedor
18:11:02;-;3.684,50;5;UBS;Vendedor
18:11:02;-;3.684,50;5;Bradesco;Vendedor
18:11:01;XP;3.684,50;10;-;Comprador
18:11:01;-;3.683,00;20;Tullett;Vendedor
18:11:01;-;3.683,00;55;Clear;Vendedor
18:11:01;-;3.684,50;5;Capital;Vendedor
18:11:01;-;3.684,50;15;Clear;Vendedor
18:11:01;-;3.684,50;5;Bradesco;Vendedor
18:11:01;-;3.684,50;5;Terra;Vendedor
18:11:01;Capital;3.685,00;5;-;Comprador
18:11:01;XP;3.684,50;10;-;Comprador
18:11:01;-;3.684,00;50;Clear;Vendedor
18:11:01;-;3.684,50;5;Capital;Vendedor
18:11:00;-;3.684,50;20;Capital;Vendedor
18:11:00;Capital;3.685,00;5;-;Comprador
18:11:00;Goldman;3.685,00;5;-;Comprador
18:10:56;-;3.684,50;5;Terra;Vendedor
18:10:25;BGC Liquidez;3.685,00;10;-;Comprador
18:10:12;Goldman;3.685,00;15;-;Comprador
18:10:07;-;3.684,50;5;Capital;Vendedor
18:10:07;-;3.684,50;5;Rico;Vendedor
18:10:06;-;3.684,50;10;Capital;Vendedor
18:10:03;-;3.685,00;10;Genial;Vendedor
18:10:03;BGC Liquidez;3.685,00;30;-;Comprador
18:09:59;BGC Liquidez;3.685,00;30;-;Comprador
18:09:58;-;3.684,50;5;Merrill;Vendedor
18:09:51;-;3.684,50;10;XP;Vendedor
18:09:40;-;3.684,50;5;UBS;Vendedor
18:09:40;XP;3.684,50;15;-;Comprador
18:09:40;-;3.684,00;95;Itaú;Vendedor
18:09:25;-;3.684,50;5;Nova Futura;Vendedor
18:09:24;Goldman;3.685,00;15;-;Comprador
18:08:55;-;3.684,50;5;Merrill;Vendedor
18:08:49;-;3.684,00;30;Morgan;Vendedor
18:08:48;-;3.684,50;5;Nova Futura;Vendedor
18:08:36;Goldman;3.685,00;15;-;Comprador
18:08:35;XP;3.684,50;5;-;Comprador
18:08:35;-;3.684,50;10;Ativa;Vendedor
18:08:28;Morgan;3.685,00;5;-;Comprador
18:08:25;-;3.684,50;20;JP Morgan;Vendedor
18:08:19;-;3.684,50;5;Capital;Vendedor
18:08:11;-;3.684,50;10;Coinvalores;Vendedor
18:08:08;-;3.685,50;5;UBS;Vendedor
18:08:08;BGC Liquidez;3.685,50;5;-;Comprador
18:08:03;XP;3.684,50;40;-;Comprador
18:08:03;-;3.684,50;10;Tullett;Vendedor
18:08:00;-;3.684,50;100;Ativa;Vendedor
18:08:00;Morgan;3.685,50;5;-;Comprador
18:07:59;Morgan;3.686,00;5;-;Comprador
18:07:51;XP;3.685,00;90;-;Comprador
18:07:51;-;3.685,00;10;Itaú;Vendedor
18:07:48;Goldman;3.685,50;15;-;Comprador
18:07:45;-;3.685,00;10;UBS;Vendedor
18:07:39;-;3.685,00;10;UBS;Vendedor
18:07:32;-;3.685,00;55;Tullett;Vendedor
18:07:25;-;3.685,50;5;Capital;Vendedor
18:07:23;-;3.685,50;5;Ativa;Vendedor
18:07:17;Bradesco;3.685,50;5;-;Comprador
18:07:17;-;3.685,00;5;Goldman;Vendedor
18:07:16;Bradesco;3.685,50;5;-;Comprador
18:07:16;Capital;3.685,50;40;-;Comprador
18:07:14;-;3.685,00;10;Goldman;Vendedor
18:07:13;-;3.685,00;5;Goldman;Vendedor
18:07:13;BGC Liquidez;3.685,50;10;-;Comprador
18:07:02;-;3.685,00;5;Nova Futura;Vendedor
18:07:00;-;3.685,00;10;Goldman;Vendedor
18:07:00;Goldman;3.685,50;15;-;Comprador
18:06:46;Morgan;3.685,50;5;-;Comprador
18:06:42;BGC Liquidez;3.685,50;20;-;Comprador
18:06:29;-;3.685,00;20;Itaú;Vendedor
18:06:26;UBS;3.685,50;5;-;Comprador
18:06:22;Santander;3.685,00;20;-;Comprador
18:06:12;Goldman;3.685,00;15;-;Comprador
18:06:00;-;3.685,00;5;Capital;Vendedor
18:05:56;-;3.685,00;5;Capital;Vendedor
18:05:53;Goldman;3.685,00;30;-;Comprador
18:05:45;-;3.684,50;10;UBS;Vendedor
18:05:34;-;3.684,50;5;Capital;Vendedor
18:05:30;Bradesco;3.685,00;25;-;Comprador
18:05:30;-;3.684,50;5;XP;Vendedor
18:05:28;-;3.684,50;5;XP;Vendedor
18:05:25;-;3.684,50;20;XP;Vendedor
18:05:24;Itaú;3.684,50;20;-;Comprador
18:05:24;-;3.684,00;5;UBS;Vendedor
18:05:24;Goldman;3.684,50;15;-;Comprador
18:05:21;-;3.684,00;10;Capital;Vendedor
18:05:17;-;3.684,00;10;Capital;Vendedor
18:05:17;-;3.684,50;15;Tullett;Vendedor
18:05:12;Tullett;3.685,00;40;-;Comprador
18:05:07;-;3.684,50;5;BTG;Vendedor
18:05:07;-;3.684,50;15;Capital;Vendedor
18:05:07;-;3.684,50;5;UBS;Vendedor
18:05:01;-;3.684,50;10;UBS;Vendedor
18:04:46;Morgan;3.685,00;5;-;Comprador
18:04:45;Tullett;3.684,50;10;-;Comprador
18:04:32;Morgan;3.685,00;5;-;Comprador
18:04:29;-;3.684,00;10;UBS;Vendedor
18:04:22;-;3.684,00;10;UBS;Vendedor
18:04:22;Bradesco;3.685,00;25;-;Comprador
18:04:19;-;3.684,00;10;UBS;Vendedor
18:04:19;Tullett;3.684,50;10;-;Comprador
18:04:10;-;3.684,00;15;UBS;Vendedor
18:04:10;-;3.684,50;5;Capital;Vendedor
18:04:10;-;3.684,50;5;UBS;Vendedor
18:04:03;-;3.684,00;20;UBS;Vendedor
18:04:02;Morgan;3.684,50;5;-;Comprador
18:03:57;Tullett;3.684,50;5;-;Comprador
18:03:57;-;3.684,50;25;Morgan;Vendedor
18:03:48;Goldman;3.685,00;15;-;Comprador
18:03:41;Tullett;3.685,00;20;-;Comprador
18:03:41;-;3.684,50;10;UBS;Vendedor
18:03:33;Capital;3.685,00;5;-;Comprador
18:03:32;BGC Liquidez;3.685,00;10;-;Comprador
18:03:24;Bradesco;3.684,50;5;-;Comprador
18:03:24;Merrill;3.684,50;15;-;Comprador
18:03:23;Tullett;3.684,50;5;-;Comprador
18:03:20;Tullett;3.684,50;5;-;Comprador
18:03:18;Ativa;3.684,50;10;-;Comprador
18:03:18;Tullett;3.684,50;5;-;Comprador
18:03:14;-;3.684,50;10;Tullett;Vendedor
18:03:11;-;3.685,00;10;Itaú;Vendedor
18:03:07;Morgan;3.686,00;5;-;Comprador
18:03:07;-;3.685,00;20;Clear;Vendedor
18:03:06;-;3.685,50;5;XP;Vendedor
18:03:04;-;3.685,50;10;UBS;Vendedor
18:03:04;Clear;3.686,00;10;-;Comprador
18:03:04;-;3.685,00;20;UBS;Vendedor
18:03:04;Tullett;3.685,50;10;-;Comprador
18:03:04;Capital;3.685,00;10;-;Comprador
18:03:03;Modal;3.685,00;5;-;Comprador
18:03:02;-;3.684,50;30;UBS;Vendedor
18:03:01;Tullett;3.685,00;10;-;Comprador
18:03:01;-;3.684,50;10;UBS;Vendedor
18:03:01;Ativa;3.685,00;10;-;Comprador
18:03:01;-;3.684,50;10;UBS;Vendedor
18:03:00;Tullett;3.684,50;5;-;Comprador
18:03:00;-;3.684,50;15;UBS;Vendedor
18:03:00;-;3.684,00;5;Modal;Vendedor
18:03:00;-;3.684,00;20;UBS;Vendedor
18:02:57;UBS;3.684,50;5;-;Comprador
18:02:55;-;3.684,50;10;Clear;Vendedor
18:02:54;Merrill;3.685,50;10;-;Comprador
18:02:52;-;3.684,50;10;UBS;Vendedor
18:02:52;Bradesco;3.684,50;5;-;Comprador
18:02:50;Bradesco;3.684,50;5;-;Comprador
18:02:49;XP;3.684,50;10;-;Comprador
18:02:47;Tullett;3.684,50;5;-;Comprador
18:02:47;Bradesco;3.684,50;10;-;Comprador
18:02:47;-;3.684,00;10;XP;Vendedor
18:02:47;Clear;3.684,50;10;-;Comprador
18:02:46;Tullett;3.684,50;5;-;Comprador
18:02:46;Bradesco;3.684,50;5;-;Comprador
18:02:42;-;3.684,00;25;Bradesco;Vendedor
18:02:40;-;3.684,00;10;UBS;Vendedor
18:02:36;-;3.684,00;10;UBS;Vendedor
18:02:29;-;3.684,50;50;JP Morgan;Vendedor
18:02:25;-;3.685,00;10;Socopa;Vendedor
18:02:24;Merrill;3.685,50;10;-;Comprador
18:02:23;Morgan;3.685,50;5;-;Comprador
