18:29:59;-;3.721,50;10;Tullett;Vendedor
18:29:59;BTG;3.726,00;100;-;Comprador
18:29:59;-;3.721,00;5;Tullett;Vendedor
18:29:59;UBS;3.721,00;10;-;Comprador
18:29:55;-;3.721,50;5;XP;Vendedor
18:29:50;-;3.721,50;5;XP;Vendedor
18:29:43;Tullett;3.724,50;15;-;Comprador
18:29:33;-;3.722,00;5;Terra;Vendedor
18:29:28;Terra;3.723,50;5;-;Comprador
18:29:20;-;3.720,50;10;Santander;Vendedor
18:29:17;-;3.721,00;5;Santander;Vendedor
18:29:17;Terra;3.721,00;10;-;Comprador
18:29:16;-;3.720,50;25;BTG;Vendedor
18:29:16;UBS;3.721,00;5;-;Comprador
18:29:16;-;3.720,50;10;BTG;Vendedor
18:29:15;-;3.721,00;5;Santander;Vendedor
18:29:15;UBS;3.721,00;10;-;Comprador
18:29:08;-;3.721,00;10;Santander;Vendedor
18:28:59;-;3.721,50;40;BTG;Vendedor
18:28:58;-;3.720,50;40;Guide;Vendedor
18:28:45;UBS;3.722,00;5;-;Comprador
18:28:32;Credit;3.722,00;5;-;Comprador
18:28:31;Credit;3.722,00;10;-;Comprador
18:28:30;Credit;3.722,00;5;-;Comprador
18:28:19;Terra;3.722,00;5;-;Comprador
18:28:10;-;3.721,50;5;Terra;Vendedor
18:28:02;XP;3.721,50;5;-;Comprador
18:27:35;XP;3.722,00;5;-;Comprador
18:27:29;-;3.722,00;5;Santander;Vendedor
18:27:29;BGC Liquidez;3.722,00;5;-;Comprador
18:27:07;Capital;3.721,00;5;-;Comprador
18:27:07;-;3.721,00;5;Credit;Vendedor
18:27:07;Capital;3.721,00;5;-;Comprador
18:27:07;-;3.721,00;25;Credit;Vendedor
18:27:05;Terra;3.721,50;5;-;Comprador
18:26:59;Capital;3.721,50;20;-;Comprador
18:26:59;-;3.721,50;5;Credit;Vendedor
18:26:59;Capital;3.721,50;5;-;Comprador
18:26:59;-;3.721,50;10;Credit;Vendedor
18:26:59;UBS;3.722,00;10;-;Comprador
18:26:59;-;3.721,50;10;Credit;Vendedor
18:26:49;-;3.721,50;5;Nova Futura;Vendedor
18:26:24;UBS;3.722,00;10;-;Comprador
18:26:24;-;3.722,00;25;BTG;Vendedor
18:26:22;-;3.722,00;5;UBS;Vendedor
18:26:21;-;3.722,00;5;UBS;Vendedor
18:26:20;-;3.723,00;15;BTG;Vendedor
18:26:16;-;3.723,00;5;Terra;Vendedor
18:26:08;-;3.723,00;5;Nova Futura;Vendedor
18:26:06;-;3.723,00;5;Terra;Vendedor
18:25:27;-;3.723,50;15;BTG;Vendedor
18:25:27;Goldman;3.723,50;5;-;Comprador
18:25:22;Capital;3.723,00;35;-;Comprador
18:25:16;Goldman;3.722,50;5;-;Comprador
18:25:14;-;3.722,00;15;UBS;Vendedor
18:24:41;Guide;3.722,50;5;-;Comprador
18:24:34;-;3.722,00;5;Capital;Vendedor
18:23:55;Tullett;3.722,50;25;-;Comprador
18:23:55;-;3.722,00;5;UBS;Vendedor
18:23:54;-;3.722,00;5;UBS;Vendedor
18:23:53;-;3.722,00;5;UBS;Vendedor
18:23:52;-;3.722,00;5;UBS;Vendedor
18:23:51;-;3.722,00;5;UBS;Vendedor
18:23:50;-;3.722,00;5;UBS;Vendedor
18:23:49;-;3.722,00;5;UBS;Vendedor
18:23:48;-;3.722,00;5;UBS;Vendedor
18:23:47;-;3.722,00;5;UBS;Vendedor
18:23:46;-;3.722,00;5;UBS;Vendedor
18:23:45;-;3.722,00;5;UBS;Vendedor
18:23:45;UBS;3.722,00;5;-;Comprador
18:23:26;-;3.722,00;5;UBS;Vendedor
18:23:25;-;3.722,00;5;UBS;Vendedor
18:23:24;-;3.722,00;5;UBS;Vendedor
18:23:16;-;3.722,50;5;UBS;Vendedor
18:23:15;-;3.722,50;5;UBS;Vendedor
18:23:15;-;3.723,00;5;Guide;Vendedor
18:22:57;H.commcor;3.724,50;5;-;Comprador
18:22:41;Itaú;3.725,00;50;-;Comprador
18:22:37;-;3.722,00;5;Nova Futura;Vendedor
